ID,Title,Artist,Album,Track,Date,Length,Path,Format
1,Yeki Ra Doust Midaram,Hayedeh,Yeki Ra Doust Midaram,1,1983,10:32,/var/home/miladsharifiteh/Music/Various Artists/Yeki Ra Doust Midaram/1-Yeki Ra Doust Midaram.mp3,mp3
2,Biya Benevisim,Mahasti,Yeki Ra Doust Midaram,2,1983,05:23,/var/home/miladsharifiteh/Music/Various Artists/Yeki Ra Doust Midaram/2-Biya Benevisim.mp3,mp3
3,Shifteye Bala,Houshmand Aghili,Yeki Ra Doust Midaram,3,1983,04:29,/var/home/miladsharifiteh/Music/Various Artists/Yeki Ra Doust Midaram/3-Shifteye Bala.mp3,mp3
4,Mehre To,Houshmand Aghili,Yeki Ra Doust Midaram,4,1983,06:26,/var/home/miladsharifiteh/Music/Various Artists/Yeki Ra Doust Midaram/4-Mehre To.mp3,mp3
5,Hamisheh Ashegh,Mahasti,Yeki Ra Doust Midaram,5,1983,03:33,/var/home/miladsharifiteh/Music/Various Artists/Yeki Ra Doust Midaram/5-Hamisheh Ashegh.mp3,mp3
6,Ey Pari Kojaei,Houshmand Aghili,Yeki Ra Doust Midaram,6,1983,05:19,/var/home/miladsharifiteh/Music/Various Artists/Yeki Ra Doust Midaram/6-Ey Pari Kojaei.mp3,mp3
7,Music,Instrumental,Yeki Ra Doust Midaram,7,1983,05:06,/var/home/miladsharifiteh/Music/Various Artists/Yeki Ra Doust Midaram/7-Music.mp3,mp3
8,Shabzadeh,Ebi,Yadboudi Az Varouzhan,1,1977,04:40,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/1-Shabzadeh.mp3,mp3
9,Bouye Khoube Gandom,Dariush,Yadboudi Az Varouzhan,10,1977,08:20,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/10-Bouye Khoube Gandom.mp3,mp3
10,Mah Pishouni,Gougoush,Yadboudi Az Varouzhan,11,1977,03:25,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/11-Mah Pishouni.mp3,mp3
11,Pouste Shir,Ebi,Yadboudi Az Varouzhan,12,1977,03:03,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/12-Pouste Shir.mp3,mp3
12,Eshghe Man Ashegham Bash,Dariush,Yadboudi Az Varouzhan,13,1977,04:04,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/13-Eshghe Man Ashegham Bash.mp3,mp3
13,Hafteye Khakestari,Farhad,Yadboudi Az Varouzhan,2,1977,03:45,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/2-Hafteye Khakestari.mp3,mp3
14,Gahvareh,Gougoush,Yadboudi Az Varouzhan,3,1977,04:23,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/3-Gahvareh.mp3,mp3
15,Ejazeh,Dariush,Yadboudi Az Varouzhan,4,1977,04:00,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/4-Ejazeh.mp3,mp3
16,Shame Akhar,Sattar,Yadboudi Az Varouzhan,5,1977,04:52,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/5-Shame Akhar.mp3,mp3
17,Fasle Tazeh,Gougoush,Yadboudi Az Varouzhan,6,1977,03:12,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/6-Fasle Tazeh.mp3,mp3
18,Baradar Jan,Dariush,Yadboudi Az Varouzhan,7,1977,05:36,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/7-Baradar Jan.mp3,mp3
19,Kandou,Ebi,Yadboudi Az Varouzhan,8,1977,04:20,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/8-Kandou.mp3,mp3
20,Pol,Gougoush,Yadboudi Az Varouzhan,9,1977,05:34,/var/home/miladsharifiteh/Music/Various Artists/Yadboudi Az Varouzhan/9-Pol.mp3,mp3
21,Sahme Man,Dariush,Nouno Paniro Sabzi 2,1,1992,05:14,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 2/1-Sahme Man.mp3,mp3
22,Razeghi,Ebi,Nouno Paniro Sabzi 2,2,1992,04:55,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 2/2-Razeghi.mp3,mp3
23,Ahay Mardome Donya,Dariush,Nouno Paniro Sabzi 2,3,1992,04:37,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 2/3-Ahay Mardome Donya.mp3,mp3
24,Nouno Paniro Sabzi,Ebi Ft Dariush,Nouno Paniro Sabzi 2,4,1992,09:30,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 2/4-Nouno Paniro Sabzi.mp3,mp3
25,Setareye Donbaledar,Ebi,Nouno Paniro Sabzi 2,5,1992,05:35,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 2/5-Setareye Donbaledar.mp3,mp3
26,Mohtaj,Ebi,Mohtaj,1,1996,05:20,/var/home/miladsharifiteh/Music/Various Artists/Mohtaj/1-Mohtaj.mp3,mp3
27,Tekiyeh Bar Bad,Dariush,Mohtaj,2,1996,04:35,/var/home/miladsharifiteh/Music/Various Artists/Mohtaj/2-Tekiyeh Bar Bad.mp3,mp3
28,Setareye Donbaledar,Ebi,Mohtaj,3,1996,05:37,/var/home/miladsharifiteh/Music/Various Artists/Mohtaj/3-Setareye Donbaledar.mp3,mp3
29,Nisti,Dariush,Mohtaj,4,1996,04:39,/var/home/miladsharifiteh/Music/Various Artists/Mohtaj/4-Nisti.mp3,mp3
30,Gharibeh,Ebi,Mohtaj,5,1996,04:29,/var/home/miladsharifiteh/Music/Various Artists/Mohtaj/5-Gharibeh.mp3,mp3
31,Mardome Donya,Dariush,Mohtaj,6,1996,04:34,/var/home/miladsharifiteh/Music/Various Artists/Mohtaj/6-Mardome Donya.mp3,mp3
32,Hezaro Yek Shab,Ebi,Mohtaj,7,1996,04:26,/var/home/miladsharifiteh/Music/Various Artists/Mohtaj/7-Hezaro Yek Shab.mp3,mp3
33,Ayeneh,Dariush,Mohtaj,8,1996,05:01,/var/home/miladsharifiteh/Music/Various Artists/Mohtaj/8-Ayeneh.mp3,mp3
34,Khatoun,Ebi,Khatoun,1,1985,05:02,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/1-Khatoun.mp3,mp3
35,Bye Bye,Shahram Shabpareh,Khatoun,10,1985,03:22,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/10-Bye Bye.mp3,mp3
36,Suzan,Shahram Shabpareh,Khatoun,11,1985,02:08,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/11-Suzan.mp3,mp3
37,A Chili Pom,Shahram Shabpareh,Khatoun,12,1985,02:55,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/12-A Chili Pom.mp3,mp3
38,Come Down Jesus,Shahram Shabpareh,Khatoun,13,1985,03:08,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/13-Come Down Jesus.mp3,mp3
39,Woman,Shahram Shabpareh,Khatoun,14,1985,03:54,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/14-Woman.mp3,mp3
40,Tapesh,Ebi,Khatoun,2,1985,06:02,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/2-Tapesh.mp3,mp3
41,Chera,Ebi,Khatoun,3,1985,05:13,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/3-Chera.mp3,mp3
42,Shab,Ebi,Khatoun,4,1985,05:49,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/4-Shab.mp3,mp3
43,Atash,Ebi,Khatoun,5,1985,05:01,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/5-Atash.mp3,mp3
44,Tohmat,Ebi,Khatoun,6,1985,02:34,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/6-Tohmat.mp3,mp3
45,Salam,Shahram Shabpareh,Khatoun,7,1985,04:52,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/7-Salam.mp3,mp3
46,All Right,Shahram Shabpareh,Khatoun,8,1985,02:26,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/8-All Right.mp3,mp3
47,Prison Song,Shahram Shabpareh,Khatoun,9,1985,03:16,/var/home/miladsharifiteh/Music/Various Artists/Khatoun/9-Prison Song.mp3,mp3
48,Digeh Baseh,Mahasti,Ahange Rouz,1,1973,05:22,/var/home/miladsharifiteh/Music/Various Artists/Ahange Rouz/1-Digeh Baseh.mp3,mp3
49,Gomgashteh,Iraj,Ahange Rouz,2,1973,05:20,/var/home/miladsharifiteh/Music/Various Artists/Ahange Rouz/2-Gomgashteh.mp3,mp3
50,Zamouneh,Hayedeh,Ahange Rouz,3,1973,06:51,/var/home/miladsharifiteh/Music/Various Artists/Ahange Rouz/3-Zamouneh.mp3,mp3
51,Az To Be Yek Eshareh,Iraj,Ahange Rouz,4,1973,04:12,/var/home/miladsharifiteh/Music/Various Artists/Ahange Rouz/4-Az To Be Yek Eshareh.mp3,mp3
52,Jodaeiye To,Mahasti,Ahange Rouz,5,1973,05:15,/var/home/miladsharifiteh/Music/Various Artists/Ahange Rouz/5-Jodaeiye To.mp3,mp3
53,Begou Che Konam,Hayedeh,Ahange Rouz,6,1973,06:06,/var/home/miladsharifiteh/Music/Various Artists/Ahange Rouz/6-Begou Che Konam.mp3,mp3
54,Na Az Ahan Na Az Sangam,Iraj,Ahange Rouz,7,1973,06:52,/var/home/miladsharifiteh/Music/Various Artists/Ahange Rouz/7-Na Az Ahan Na Az Sangam.mp3,mp3
55,Bastare Gham,Mahasti,Ahange Rouz,8,1973,06:49,/var/home/miladsharifiteh/Music/Various Artists/Ahange Rouz/8-Bastare Gham.mp3,mp3
56,Ba To Hastam,Hayedeh,Ahange Rouz,9,1973,05:53,/var/home/miladsharifiteh/Music/Various Artists/Ahange Rouz/9-Ba To Hastam.mp3,mp3
57,To Ey Eshgh,Mahasti,Eyde Mano To,1,1991,04:15,/var/home/miladsharifiteh/Music/Various Artists/Eyde Mano To/1-To Ey Eshgh.mp3,mp3
58,Ki Midoneh,Mahasti Ft Hayedeh,Eyde Mano To,2,1991,05:22,/var/home/miladsharifiteh/Music/Various Artists/Eyde Mano To/2-Ki Midouneh.mp3,mp3
59,To Bezan Ta Man Beraghsam,Mahasti,Eyde Mano To,3,1991,03:14,/var/home/miladsharifiteh/Music/Various Artists/Eyde Mano To/3-To Bezan Ta Man Beraghsam.mp3,mp3
60,Eyde Mano To,Mahasti,Eyde Mano To,4,1991,03:26,/var/home/miladsharifiteh/Music/Various Artists/Eyde Mano To/4-Eyde Mano To.mp3,mp3
61,Mastiam (Instrumental),Mahasti,Eyde Mano To,5,1991,05:45,/var/home/miladsharifiteh/Music/Various Artists/Eyde Mano To/5-Mastiam (Instrumental).mp3,mp3
62,Mastiam,Mahasti Ft Hayedeh,Eyde Mano To,6,1991,06:43,/var/home/miladsharifiteh/Music/Various Artists/Eyde Mano To/6-Mastiam.mp3,mp3
63,Introduction,Sadegh Nojouki,Khatereh 5,1,1986,01:16,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 5/1-Introduction.mp3,mp3
64,Badeh Foroush (Original Version),Hayedeh,Khatereh 5,2,1986,06:44,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 5/2-Badeh Foroush (Original Version).mp3,mp3
65,Binava Del,Mahasti,Khatereh 5,3,1986,05:10,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 5/3-Binava Del.mp3,mp3
66,Sange Khara,Houshmand Aghili,Khatereh 5,4,1986,06:36,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 5/4-Sange Khara.mp3,mp3
67,Leyla (Long Version),Sadegh Nojouki,Khatereh 5,5,1986,10:01,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 5/5-Leyla (Long Version).mp3,mp3
68,Ey Khoda,Hayedeh,Khatereh 5,6,1986,05:42,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 5/6-Ey Khoda.mp3,mp3
69,Bigharar,Sadegh Nojouki,Khatereh 5,7,1986,08:54,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 5/7-Bigharar.mp3,mp3
70,Bigharar (Instrumental),Sadegh Nojouki,Khatereh 5,8,1986,03:33,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 5/8-Bigharar (Instrumental).mp3,mp3
71,Mohabbat,Golpa,Mohabbat,1,1997,06:59,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/1-Mohabbat.mp3,mp3
72,Ahou,Pouran,Mohabbat,10,1997,03:20,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/10-Ahou.mp3,mp3
73,Ghomare Zendegi,Mahasti,Mohabbat,11,1997,03:54,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/11-Ghomare Zendegi.mp3,mp3
74,Payam,Anoushirvan Rohani,Mohabbat,2,1997,02:57,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/2-Payam.mp3,mp3
75,Ghesseye Eshgh,Pouran,Mohabbat,3,1997,03:56,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/3-Ghesseye Eshgh.mp3,mp3
76,Yade Ou,Mahasti,Mohabbat,4,1997,02:45,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/4-Yade Ou.mp3,mp3
77,Dele Yar,Anoushirvan Rohani,Mohabbat,5,1997,02:58,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/5-Dele Yar.mp3,mp3
78,Kimiyaye Mohabbat,Ahdiyeh,Mohabbat,6,1997,03:08,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/6-Kimiyaye Mohabbat.mp3,mp3
79,Rouze Bi Farda,Delkash,Mohabbat,7,1997,04:53,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/7-Rouze Bi Farda.mp3,mp3
80,Jomjomak,Mahasti,Mohabbat,8,1997,04:54,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/8-Jomjomak.mp3,mp3
81,Ashegh Shodam,Ahdiyeh,Mohabbat,9,1997,04:04,/var/home/miladsharifiteh/Music/Various Artists/Mohabbat/9-Ashegh Shodam.mp3,mp3
82,Nappari Ze Dastam,Hasan Shamaeizadeh,Golbaran 1,1,1986,04:45,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 1/1-Nappari Ze Dastam.mp3,mp3
83,Gole Sarsabad,Fattaneh,Golbaran 1,2,1986,04:45,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 1/2-Gole Sarsabad.mp3,mp3
84,Dire Direh,Shahrokh,Golbaran 1,3,1986,05:54,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 1/3-Dire Direh.mp3,mp3
85,Seylab,Nazi Afshar,Golbaran 1,4,1986,06:43,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 1/4-Seylab.mp3,mp3
86,Arezou,Ebi,Golbaran 1,5,1986,04:57,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 1/5-Arezou.mp3,mp3
87,Fati Joun,Naser,Golbaran 1,6,1986,05:07,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 1/6-Fati Joun.mp3,mp3
88,Safar Kardam,Shifteh,Golbaran 1,7,1986,04:21,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 1/7-Safar Kardam.mp3,mp3
89,Iran,Viguen Ft Hasan Shamaeizadeh & Aref & Shifteh & Jaklin & Houshmand Aghili,Golbaran 1,8,1986,06:52,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 1/8-Iran.mp3,mp3
90,Bala,Andy,Bala,1,1990,08:05,/var/home/miladsharifiteh/Music/Various Artists/Bala/1-Bala.mp3,mp3
91,Don't Go Away,Andy,Bala,10,1990,04:08,/var/home/miladsharifiteh/Music/Various Artists/Bala/10-Don't Go Away.mp3,mp3
92,Restless,Andy,Bala,11,1990,05:27,/var/home/miladsharifiteh/Music/Various Artists/Bala/11-Restless.mp3,mp3
93,To,Kouros,Bala,2,1990,06:39,/var/home/miladsharifiteh/Music/Various Artists/Bala/2-To.mp3,mp3
94,Sheytoun Bala,Andy,Bala,3,1990,07:50,/var/home/miladsharifiteh/Music/Various Artists/Bala/3-Sheytoun Bala.mp3,mp3
95,Atish,Kouros,Bala,4,1990,06:02,/var/home/miladsharifiteh/Music/Various Artists/Bala/4-Atish.mp3,mp3
96,Negah,Andy,Bala,5,1990,06:01,/var/home/miladsharifiteh/Music/Various Artists/Bala/5-Negah.mp3,mp3
97,Niloufar,Andy Ft Kouros,Bala,6,1990,05:31,/var/home/miladsharifiteh/Music/Various Artists/Bala/6-Niloufar.mp3,mp3
98,Nemiyay,Kouros,Bala,7,1990,06:34,/var/home/miladsharifiteh/Music/Various Artists/Bala/7-Nemiyay.mp3,mp3
99,Leyla,Andy,Bala,8,1990,06:42,/var/home/miladsharifiteh/Music/Various Artists/Bala/8-Leyla.mp3,mp3
100,Khodaye Asemounha,Andy Ft Kouros,Bala,9,1990,06:17,/var/home/miladsharifiteh/Music/Various Artists/Bala/9-Khodaye Asemounha.mp3,mp3
101,Shahgol,Shahram Solati,Shahgol,1,1992,05:19,/var/home/miladsharifiteh/Music/Various Artists/Shahgol/1-Shahgol.mp3,mp3
102,Sabad Sabad,Ebi,Shahgol,2,1992,05:56,/var/home/miladsharifiteh/Music/Various Artists/Shahgol/2-Sabad Sabad.mp3,mp3
103,Karam Daroumad,Shahrokh,Shahgol,3,1992,05:57,/var/home/miladsharifiteh/Music/Various Artists/Shahgol/3-Karam Daroumad.mp3,mp3
104,Dehe Bala,Shahrokh,Shahgol,4,1992,06:14,/var/home/miladsharifiteh/Music/Various Artists/Shahgol/4-Dehe Bala.mp3,mp3
105,Zabanam Ra Nemifahmi,Ebi,Shahgol,5,1992,05:19,/var/home/miladsharifiteh/Music/Various Artists/Shahgol/5-Zabanam Ra Nemifahmi.mp3,mp3
106,Barreh Va Gorg,Shahram Solati,Shahgol,6,1992,05:56,/var/home/miladsharifiteh/Music/Various Artists/Shahgol/6-Barreh Va Gorg.mp3,mp3
107,Eshghe Khaneman Souz,Ahdiyeh,Bar Aseman Neveshteh 1,1,1968,06:51,/var/home/miladsharifiteh/Music/Various Artists/Bar Aseman Neveshteh 1/1-Eshghe Khaneman Souz.mp3,mp3
108,Bar Aseman Neveshteh,Mahasti,Bar Aseman Neveshteh 1,2,1968,03:13,/var/home/miladsharifiteh/Music/Various Artists/Bar Aseman Neveshteh 1/2-Bar Aseman Neveshteh.mp3,mp3
109,Navide Norouz,Viguen Ft Aref & Hasan Shamaeizadeh & Andy & Kouros & Hasan Shojaei & Fattaneh & Nahid & Morteza Aghili,Norouz Oumad,1,2006,07:26,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/1-Navide Norouz.mp3,mp3
110,Bacheha Salam,Bahman Mofid,Norouz Oumad,10,2006,01:10,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/10-Bacheha Salam.mp3,mp3
111,Haft Sin II,Bahman Mofid,Norouz Oumad,11,2006,02:06,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/11-Haft Sin II.mp3,mp3
112,Gol Oumad Bahar Oumad,Pouran,Norouz Oumad,12,2006,01:33,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/12-Gol Oumad Bahar Oumad.mp3,mp3
113,Arbabe Khodam Salamo Aleykom,Morteza Aghili,Norouz Oumad,13,2006,05:48,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/13-Arbabe Khodam Salamo Aleykom.mp3,mp3
114,Bahar Amad,Bahman Mofid,Norouz Oumad,14,2006,02:09,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/14-Bahar Amad.mp3,mp3
115,Bahar,Martik,Norouz Oumad,15,2006,00:50,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/15-Bahar.mp3,mp3
116,Fasle Jadid,Morteza Aghili,Norouz Oumad,16,2006,00:44,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/16-Fasle Jadid.mp3,mp3
117,Eyd,Kouros,Norouz Oumad,17,2006,01:12,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/17-Eyd.mp3,mp3
118,Sizdah Bedar,Morteza Aghili,Norouz Oumad,18,2006,06:04,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/18-Sizdah Bedar.mp3,mp3
119,Eyde Shoma Mobarak,Bizhan Mortazavi Ft Andy,Norouz Oumad,19,2006,05:14,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/19-Eyde Shoma Mobarak.mp3,mp3
120,Shokoufeha,Bahman Mofid,Norouz Oumad,2,2006,03:21,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/2-Shokoufeha.mp3,mp3
121,Beshkan Beshkaneh,Morteza Aghili,Norouz Oumad,3,2006,01:40,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/3-Beshkan Beshkaneh.mp3,mp3
122,Shirini Foroush,Hojjat,Norouz Oumad,4,2006,02:47,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/4-Shirini Foroush.mp3,mp3
123,Mahi Foroush,Hojjat,Norouz Oumad,5,2006,02:22,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/5-Mahi Foroush.mp3,mp3
124,Amou Zanjirbaf,Sattar,Norouz Oumad,6,2006,03:29,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/6-Amou Zanjirbaf.mp3,mp3
125,Charshanbeh Souri,Morteza Aghili,Norouz Oumad,7,2006,03:33,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/7-Charshanbeh Souri.mp3,mp3
126,Samanou Foroush,Hojjat Ft Shahnaz Tehrani,Norouz Oumad,8,2006,02:00,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/8-Samanou Foroush.mp3,mp3
127,Haft Sin I,Morteza Aghili,Norouz Oumad,9,2006,02:28,/var/home/miladsharifiteh/Music/Various Artists/Norouz Oumad/9-Haft Sin I.mp3,mp3
128,Yar Geleh Dareh,Ahdiyeh,Bar Aseman Neveshteh 2,1,1968,03:41,/var/home/miladsharifiteh/Music/Various Artists/Bar Aseman Neveshteh 2/1-Yar Geleh Dareh.mp3,mp3
129,Shoukhakam Deldarakam,Jaefar Pourhashemi,Bar Aseman Neveshteh 2,2,1968,03:10,/var/home/miladsharifiteh/Music/Various Artists/Bar Aseman Neveshteh 2/2-Shoukhakam Deldarakam.mp3,mp3
130,Bar Aseman Neveshteh,Mahasti,Bar Aseman Neveshteh 2,3,1968,04:47,/var/home/miladsharifiteh/Music/Various Artists/Bar Aseman Neveshteh 2/3-Bar Aseman Neveshteh.mp3,mp3
131,Golriz,Hayedeh,Golriz,1,1987,05:53,/var/home/miladsharifiteh/Music/Various Artists/Golriz/1-Golriz.mp3,mp3
132,Khoshgeleh,Sattar,Golriz,2,1987,04:56,/var/home/miladsharifiteh/Music/Various Artists/Golriz/2-Khoshgeleh.mp3,mp3
133,Yarab,Mahasti,Golriz,3,1987,04:28,/var/home/miladsharifiteh/Music/Various Artists/Golriz/3-Yarab.mp3,mp3
134,Saboure Sharghi,Mahasti,Golriz,4,1987,04:57,/var/home/miladsharifiteh/Music/Various Artists/Golriz/4-Saboure Sharghi.mp3,mp3
135,Zange Madreseh,Souzan Roshan,Golriz,5,1987,04:42,/var/home/miladsharifiteh/Music/Various Artists/Golriz/5-Zange Madreseh.mp3,mp3
136,Hamnafas,Hayedeh,Golriz,6,1987,04:50,/var/home/miladsharifiteh/Music/Various Artists/Golriz/6-Hamnafas.mp3,mp3
137,Intro,Faranak Ghasemi,Paeiz 1,1,1979,01:07,/var/home/miladsharifiteh/Music/Various Artists/Paeiz 1/1-Intro.mp3,mp3
